Farmer Code,Date,Shift,Cow/Buff,Qty,Rate,Amount,Fat,KiloFat,CanNo,EntryDt,c_KiloFat,c_KiloQty,,
143,13-10-2017 00:00,M,B,5.92,40.3,238.58,6.5,38.48,1,15-10-2017 22:31,0.3848,5.92,,
8,13-10-2017 00:00,M,C,2.92,34.14,99.69,5.6,16.35,9,15-10-2017 22:31,0.16352,2.92,,
70,13-10-2017 00:00,M,C,1.7,34.74,59.06,5.8,9.86,9,15-10-2017 22:31,0.0986,1.7,,
123,13-10-2017 00:00,M,C,3.18,33.23,105.67,5.3,16.85,9,15-10-2017 22:32,0.16854,3.18,,
25,13-10-2017 00:00,M,C,35.78,33.53,1199.7,5.4,193.21,10,15-10-2017 22:32,1.93212,35.78,,
5,13-10-2017 00:00,M,B,14.5,44.64,647.28,7.2,104.4,2,15-10-2017 22:32,1.044,14.5,,
5,13-10-2017 00:00,M,C,13.38,29.61,396.18,4.1,54.86,11,15-10-2017 22:32,0.54858,13.38,,
38,12-10-2017 00:00,E,C,11.2,27.79,311.25,3.5,39.2,1,15-10-2017 22:36,0.392,11.2,,
77,12-10-2017 00:00,E,C,5.4,29.3,158.22,4,21.6,1,15-10-2017 22:37,0.216,5.4,,
97,12-10-2017 00:00,E,C,5.78,32.93,190.34,5.2,30.06,1,15-10-2017 22:37,0.30056,5.78,,
152,12-10-2017 00:00,E,C,4.82,32.02,154.34,4.9,23.62,1,15-10-2017 22:37,0.23618,4.82,,
25,12-10-2017 00:00,E,B,4.4,48.36,212.78,7.8,34.32,1,15-10-2017 22:38,0.3432,4.4,,
20,12-10-2017 00:00,E,C,4.06,33.84,137.39,5.5,22.33,1,15-10-2017 22:38,0.2233,4.06,,
118,12-10-2017 00:00,E,C,3.36,32.63,109.64,5.1,17.14,1,15-10-2017 22:38,0.17136,3.36,,
61,12-10-2017 00:00,E,C,2.5,34.44,86.1,5.7,14.25,1,15-10-2017 22:39,0.1425,2.5,,
27,12-10-2017 00:00,E,C,3.74,32.02,119.75,4.9,18.33,2,15-10-2017 22:40,0.18326,3.74,,
45,12-10-2017 00:00,E,C,3.54,33.53,118.7,5.4,19.12,2,15-10-2017 22:41,0.19116,3.54,,
123,12-10-2017 00:00,E,C,4.3,30.51,131.19,4.4,18.92,2,15-10-2017 22:41,0.1892,4.3,,
67,12-10-2017 00:00,E,B,0.34,42.16,14.33,6.8,2.31,1,15-10-2017 22:41,0.02312,0.34,,
159,12-10-2017 00:00,E,C,6.34,32.02,203.01,4.9,31.07,2,15-10-2017 22:41,0.31066,6.34,,
146,12-10-2017 00:00,E,C,2.76,28.7,79.21,3.8,10.49,2,15-10-2017 22:41,0.10488,2.76,,
148,12-10-2017 00:00,E,C,2.76,30.51,84.21,4.4,12.14,2,15-10-2017 22:42,0.12144,2.76,,
10,12-10-2017 00:00,E,C,2.86,29.61,84.68,4.1,11.73,2,15-10-2017 22:42,0.11726,2.86,,
28,12-10-2017 00:00,E,C,8.14,29.61,241.03,4.1,33.37,2,15-10-2017 22:42,0.33374,8.14,,
41,12-10-2017 00:00,E,C,2.78,29.61,82.32,4.1,11.4,2,15-10-2017 22:43,0.11398,2.78,,
1,12-10-2017 00:00,E,C,5.26,32.63,171.63,5.1,26.83,2,15-10-2017 22:43,0.26826,5.26,,
101,12-10-2017 00:00,E,C,2.4,29,69.6,3.9,9.36,3,15-10-2017 22:43,0.0936,2.4,,
50,12-10-2017 00:00,E,C,6.44,32.32,208.14,5,32.2,3,15-10-2017 22:43,0.322,6.44,,
90,12-10-2017 00:00,E,C,5.66,30.21,170.99,4.3,24.34,3,15-10-2017 22:44,0.24338,5.66,,
23,12-10-2017 00:00,E,C,7.12,30.21,215.1,4.3,30.62,3,15-10-2017 22:44,0.30616,7.12,,
78,12-10-2017 00:00,E,C,3.52,32.02,112.71,4.9,17.25,3,15-10-2017 22:44,0.17248,3.52,,
76,12-10-2017 00:00,E,C,3.96,33.53,132.78,5.4,21.38,3,15-10-2017 22:44,0.21384,3.96,,
3,12-10-2017 00:00,E,C,3.78,29.91,113.06,4.2,15.88,3,15-10-2017 22:45,0.15876,3.78,,
126,12-10-2017 00:00,E,C,3.52,30.51,107.4,4.4,15.49,3,15-10-2017 22:45,0.15488,3.52,,
70,12-10-2017 00:00,E,B,1.36,39.06,53.12,6.3,8.57,1,15-10-2017 22:46,0.08568,1.36,,
114,12-10-2017 00:00,E,C,6.22,34.14,212.35,5.6,34.83,4,15-10-2017 22:46,0.34832,6.22,,
114,12-10-2017 00:00,E,C,8.08,34.14,275.85,5.6,45.25,4,15-10-2017 22:46,0.45248,8.08,,
127,12-10-2017 00:00,E,C,1.58,28.4,44.87,3.7,5.85,4,15-10-2017 22:46,0.05846,1.58,,
42,12-10-2017 00:00,E,C,4.17,28.1,117.18,3.6,15.01,4,15-10-2017 22:47,0.15012,4.17,,
4,12-10-2017 00:00,E,B,6.4,42.78,273.79,6.9,44.16,1,15-10-2017 22:47,0.4416,6.4,,
4,12-10-2017 00:00,E,C,6.52,29.91,195.01,4.2,27.38,4,15-10-2017 22:47,0.27384,6.52,,
29,12-10-2017 00:00,E,C,4.06,32.32,131.22,5,20.3,4,15-10-2017 22:47,0.203,4.06,,
154,12-10-2017 00:00,E,B,0.74,37.2,27.53,6,4.44,1,15-10-2017 22:48,0.0444,0.74,,
31,12-10-2017 00:00,E,B,2.44,37.2,90.77,6,14.64,1,15-10-2017 22:48,0.1464,2.44,,
8,12-10-2017 00:00,E,C,2.62,33.84,88.66,5.5,14.41,4,15-10-2017 22:48,0.1441,2.62,,
36,12-10-2017 00:00,E,C,1.96,31.72,62.17,4.8,9.41,4,15-10-2017 22:48,0.09408,1.96,,
157,12-10-2017 00:00,E,C,1.46,30.81,44.98,4.5,6.57,4,15-10-2017 22:49,0.0657,1.46,,
5,12-10-2017 00:00,E,B,10.58,44.64,472.29,7.2,76.18,1,15-10-2017 22:49,0.76176,10.58,,
5,12-10-2017 00:00,E,C,13.72,29.3,402,4,54.88,5,15-10-2017 22:49,0.5488,13.72,,
12,12-10-2017 00:00,E,B,0.86,39.68,34.12,6.4,5.5,1,15-10-2017 22:49,0.05504,0.86,,
2,12-10-2017 00:00,E,C,14,30.51,427.14,4.4,61.6,5,15-10-2017 22:49,0.616,14,,
19,12-10-2017 00:00,E,C,4.44,30.81,136.8,4.5,19.98,5,15-10-2017 22:50,0.1998,4.44,,
9,12-10-2017 00:00,E,C,1.92,29.61,56.85,4.1,7.87,5,15-10-2017 22:50,0.07872,1.92,,
144,12-10-2017 00:00,E,C,15.22,31.72,482.78,4.8,73.06,6,15-10-2017 22:50,0.73056,15.22,,
125,12-10-2017 00:00,E,C,5.46,34.14,186.4,5.6,30.58,6,15-10-2017 22:50,0.30576,5.46,,
80,12-10-2017 00:00,E,C,9.52,30.81,293.31,4.5,42.84,6,15-10-2017 22:51,0.4284,9.52,,
27,16-10-2017 00:00,M,C,11.54,32.02,369.51,4.9,56.55,1,16-10-2017 08:33,0.56546,11.54,,
118,16-10-2017 00:00,M,C,3.02,30.81,93.05,4.5,13.59,1,16-10-2017 08:34,0.1359,3.02,,
154,16-10-2017 00:00,M,C,0.8,33.84,27.07,5.5,4.4,1,16-10-2017 08:41,0.044,0.8,,
101,13-10-2017 00:00,E,C,2.18,29,63.22,3.9,8.5,1,16-10-2017 08:43,0.08502,2.18,,
38,13-10-2017 00:00,E,C,11,29,319,3.9,42.9,1,16-10-2017 08:43,0.429,11,,
77,13-10-2017 00:00,E,C,5.34,29.3,156.46,4,21.36,1,16-10-2017 08:44,0.2136,5.34,,
97,13-10-2017 00:00,E,C,7.16,32.63,233.63,5.1,36.52,1,16-10-2017 08:44,0.36516,7.16,,
25,13-10-2017 00:00,E,B,4.36,45.88,200.04,7.4,32.26,1,16-10-2017 08:44,0.32264,4.36,,
123,13-10-2017 00:00,E,C,4.74,29.91,141.77,4.2,19.91,1,16-10-2017 08:44,0.19908,4.74,,
20,13-10-2017 00:00,E,C,4.4,31.42,138.25,4.7,20.68,1,16-10-2017 08:45,0.2068,4.4,,
29,13-10-2017 00:00,E,C,4.04,31.42,126.94,4.7,18.99,1,16-10-2017 08:45,0.18988,4.04,,
67,13-10-2017 00:00,E,B,0.37,43.4,16.06,7,2.59,1,16-10-2017 08:45,0.0259,0.37,,
159,13-10-2017 00:00,E,C,6.36,32.63,207.53,5.1,32.44,2,16-10-2017 08:45,0.32436,6.36,,
152,13-10-2017 00:00,E,C,3.68,32.93,121.18,5.2,19.14,2,16-10-2017 08:46,0.19136,3.68,,
118,13-10-2017 00:00,E,C,3.16,30.81,97.36,4.5,14.22,2,16-10-2017 08:46,0.1422,3.16,,
61,13-10-2017 00:00,E,C,2.4,32.32,77.57,5,12,2,16-10-2017 08:47,0.12,2.4,,
80,13-10-2017 00:00,E,C,2.66,31.72,84.38,4.8,12.77,2,16-10-2017 08:47,0.12768,2.66,,
148,13-10-2017 00:00,E,C,2.68,31.12,83.4,4.6,12.33,2,16-10-2017 08:47,0.12328,2.68,,
10,13-10-2017 00:00,E,C,2.44,30.81,75.18,4.5,10.98,2,16-10-2017 08:47,0.1098,2.44,,
27,13-10-2017 00:00,E,C,2.7,32.63,88.1,5.1,13.77,2,16-10-2017 08:48,0.1377,2.7,,
50,13-10-2017 00:00,E,C,6.42,32.63,209.48,5.1,32.74,2,18-10-2017 08:36,0.32742,6.42,,
28,13-10-2017 00:00,E,C,8.44,29.61,249.91,4.1,34.6,3,16-10-2017 08:49,0.34604,8.44,,
29,16-10-2017 00:00,M,C,3.54,32.63,115.51,5.1,18.05,1,16-10-2017 08:50,0.18054,3.54,,
45,13-10-2017 00:00,E,C,3.8,32.63,123.99,5.1,19.38,3,16-10-2017 08:51,0.1938,3.8,,
157,13-10-2017 00:00,E,C,1.68,30.51,51.26,4.4,7.39,3,16-10-2017 08:51,0.07392,1.68,,
23,13-10-2017 00:00,E,C,6.28,30.81,193.49,4.5,28.26,3,16-10-2017 08:51,0.2826,6.28,,
1,13-10-2017 00:00,E,C,4.76,33.23,158.17,5.3,25.23,3,16-10-2017 08:52,0.25228,4.76,,
3,13-10-2017 00:00,E,C,3.48,33.53,116.68,5.4,18.79,3,16-10-2017 08:52,0.18792,3.48,,
41,13-10-2017 00:00,E,C,2.64,31.72,83.74,4.8,12.67,3,16-10-2017 08:52,0.12672,2.64,,
70,13-10-2017 00:00,E,B,1.64,39.06,64.06,6.3,10.33,1,16-10-2017 08:53,0.10332,1.64,,
126,13-10-2017 00:00,E,C,3.2,28.4,90.88,3.7,11.84,3,16-10-2017 08:53,0.1184,3.2,,
90,13-10-2017 00:00,E,C,5.92,29.3,173.46,4,23.68,3,16-10-2017 08:53,0.2368,5.92,,
127,13-10-2017 00:00,E,C,1.52,28.4,43.17,3.7,5.62,3,16-10-2017 08:53,0.05624,1.52,,
154,13-10-2017 00:00,E,C,0.62,33.23,20.6,5.3,3.29,3,16-10-2017 08:54,0.03286,0.62,,
31,13-10-2017 00:00,E,C,2.92,31.72,92.62,4.8,14.02,3,16-10-2017 08:54,0.14016,2.92,,
76,13-10-2017 00:00,E,C,4.34,31.42,136.36,4.7,20.4,4,16-10-2017 08:55,0.20398,4.34,,
9,13-10-2017 00:00,E,C,1.78,29,51.62,3.9,6.94,4,16-10-2017 08:55,0.06942,1.78,,
8,13-10-2017 00:00,E,C,2.76,33.53,92.54,5.4,14.9,4,16-10-2017 08:56,0.14904,2.76,,
5,13-10-2017 00:00,E,B,10.62,44.02,467.49,7.1,75.4,1,16-10-2017 08:56,0.75402,10.62,,
5,13-10-2017 00:00,E,C,13.12,30.51,400.29,4.4,57.73,4,16-10-2017 08:56,0.57728,13.12,,
12,13-10-2017 00:00,E,C,1.24,34.44,42.71,5.7,7.07,4,16-10-2017 08:56,0.07068,1.24,,
4,13-10-2017 00:00,E,B,6.36,44.02,279.97,7.1,45.16,1,16-10-2017 08:57,0.45156,6.36,,
4,13-10-2017 00:00,E,C,5.96,29.91,178.26,4.2,25.03,4,16-10-2017 08:57,0.25032,5.96,,
78,13-10-2017 00:00,E,C,3.64,32.63,118.77,5.1,18.56,4,16-10-2017 08:57,0.18564,3.64,,
2,13-10-2017 00:00,E,C,13.72,30.51,418.6,4.4,60.37,5,16-10-2017 08:58,0.60368,13.72,,
3,16-10-2017 00:00,M,C,2.88,32.02,92.22,4.9,14.11,1,16-10-2017 08:59,0.14112,2.88,,
20,16-10-2017 00:00,M,C,3.78,33.53,126.74,5.4,20.41,1,16-10-2017 09:00,0.20412,3.78,,
61,16-10-2017 00:00,M,B,2.26,40.92,92.48,6.6,14.92,1,16-10-2017 09:01,0.14916,2.26,,
45,16-10-2017 00:00,M,C,3.84,35.04,134.55,5.9,22.66,1,16-10-2017 09:02,0.22656,3.84,,
53,16-10-2017 00:00,M,C,16.82,30.81,518.22,4.5,75.69,2,16-10-2017 09:03,0.7569,16.82,,
23,16-10-2017 00:00,M,C,6.5,30.51,198.32,4.4,28.6,2,16-10-2017 09:04,0.286,6.5,,
41,16-10-2017 00:00,M,C,1.96,32.32,63.35,5,9.8,2,16-10-2017 09:05,0.098,1.96,,
76,16-10-2017 00:00,M,C,4.12,33.23,136.91,5.3,21.84,2,16-10-2017 09:06,0.21836,4.12,,
42,13-10-2017 00:00,E,C,3.76,27.19,102.23,3.3,12.41,5,16-10-2017 09:07,0.12408,3.76,,
114,13-10-2017 00:00,E,C,7.48,33.84,253.12,5.5,41.14,5,16-10-2017 09:07,0.4114,7.48,,
114,13-10-2017 00:00,E,C,9.16,32.32,296.05,5,45.8,5,16-10-2017 09:08,0.458,9.16,,
19,13-10-2017 00:00,E,C,6.24,30.81,192.25,4.5,28.08,5,16-10-2017 09:08,0.2808,6.24,,
36,13-10-2017 00:00,E,C,2.52,32.02,80.69,4.9,12.35,5,16-10-2017 09:08,0.12348,2.52,,
125,13-10-2017 00:00,E,C,5.92,32.93,194.95,5.2,30.78,6,16-10-2017 09:09,0.30784,5.92,,
146,13-10-2017 00:00,E,C,5.74,29.61,169.96,4.1,23.53,6,16-10-2017 09:09,0.23534,5.74,,
144,13-10-2017 00:00,E,C,13.32,29.91,398.4,4.2,55.94,6,16-10-2017 09:09,0.55944,13.32,,
158,16-10-2017 00:00,M,B,9.2,37.2,342.24,6,55.2,1,16-10-2017 09:14,0.552,9.2,,
97,16-10-2017 00:00,M,C,12.32,32.93,405.7,5.2,64.06,2,16-10-2017 09:15,0.64064,12.32,,
147,16-10-2017 00:00,M,B,2.2,42.16,92.75,6.8,14.96,1,16-10-2017 09:15,0.1496,2.2,,
125,16-10-2017 00:00,M,C,5.4,34.74,187.6,5.8,31.32,2,16-10-2017 09:18,0.3132,5.4,,
146,16-10-2017 00:00,M,C,5.98,29.3,175.21,4,23.92,3,16-10-2017 09:18,0.2392,5.98,,
144,16-10-2017 00:00,M,C,10.12,31.72,321.01,4.8,48.58,3,16-10-2017 09:19,0.48576,10.12,,
31,16-10-2017 00:00,M,B,2.14,40.92,87.57,6.6,14.12,1,16-10-2017 09:20,0.14124,2.14,,
7,16-10-2017 00:00,M,B,4.28,38.44,164.52,6.2,26.54,1,16-10-2017 09:21,0.26536,4.28,,
127,16-10-2017 00:00,M,C,1.18,29.61,34.94,4.1,4.84,3,16-10-2017 09:21,0.04838,1.18,,
10,16-10-2017 00:00,M,C,5.86,30.21,177.03,4.3,25.2,3,16-10-2017 09:22,0.25198,5.86,,
157,16-10-2017 00:00,M,C,1.26,30.21,38.06,4.3,5.42,3,16-10-2017 09:23,0.05418,1.26,,
55,16-10-2017 00:00,M,B,2.9,44.64,129.46,7.2,20.88,1,16-10-2017 09:24,0.2088,2.9,,
28,16-10-2017 00:00,M,C,7.98,30.51,243.47,4.4,35.11,3,16-10-2017 09:25,0.35112,7.98,,
28,16-10-2017 00:00,M,C,4.7,29.91,140.58,4.2,19.74,3,16-10-2017 09:26,0.1974,4.7,,
105,16-10-2017 00:00,M,C,1.22,34.74,42.38,5.8,7.08,3,16-10-2017 09:26,0.07076,1.22,,
148,16-10-2017 00:00,M,C,4,29.61,118.44,4.1,16.4,3,16-10-2017 09:27,0.164,4,,
152,16-10-2017 00:00,M,C,12.54,33.23,416.7,5.3,66.46,4,16-10-2017 09:28,0.66462,12.54,,
16,16-10-2017 00:00,M,C,6.76,34.14,230.79,5.6,37.86,4,16-10-2017 09:29,0.37856,6.76,,
114,16-10-2017 00:00,M,B,8.82,43.4,382.79,7,61.74,1,16-10-2017 09:30,0.6174,8.82,,
114,16-10-2017 00:00,M,C,10.28,31.72,326.08,4.8,49.34,4,16-10-2017 09:31,0.49344,10.28,,
38,16-10-2017 00:00,M,C,15.2,28.4,431.68,3.7,56.24,5,16-10-2017 09:33,0.5624,15.2,,
101,16-10-2017 00:00,M,C,2.2,29.3,64.46,4,8.8,5,16-10-2017 09:34,0.088,2.2,,
42,16-10-2017 00:00,M,C,2.84,32.32,91.79,5,14.2,5,16-10-2017 09:36,0.142,2.84,,
70,16-10-2017 00:00,M,C,1.44,34.74,50.03,5.8,8.35,5,16-10-2017 09:37,0.08352,1.44,,
77,16-10-2017 00:00,M,C,12.72,32.93,418.87,5.2,66.14,5,16-10-2017 09:38,0.66144,12.72,,
78,16-10-2017 00:00,M,C,4.46,32.32,144.15,5,22.3,5,16-10-2017 09:39,0.223,4.46,,
126,16-10-2017 00:00,M,C,3.12,31.12,97.09,4.6,14.35,5,16-10-2017 09:40,0.14352,3.12,,
2,16-10-2017 00:00,M,C,14.2,30.21,428.98,4.3,61.06,6,16-10-2017 09:40,0.6106,14.2,,
1,16-10-2017 00:00,M,C,4.84,33.53,162.29,5.4,26.14,6,16-10-2017 09:41,0.26136,4.84,,
121,16-10-2017 00:00,M,C,33.22,33.84,1124.16,5.5,182.71,7,16-10-2017 09:43,1.8271,33.22,,
36,16-10-2017 00:00,M,C,1.92,33.23,63.8,5.3,10.18,7,16-10-2017 09:44,0.10176,1.92,,
90,16-10-2017 00:00,M,C,5.94,28.4,168.7,3.7,21.98,7,16-10-2017 09:45,0.21978,5.94,,
57,16-10-2017 00:00,M,B,1.02,43.4,44.27,7,7.14,1,16-10-2017 09:45,0.0714,1.02,,
9,16-10-2017 00:00,M,B,1.5,39.68,59.52,6.4,9.6,1,16-10-2017 09:46,0.096,1.5,,
159,16-10-2017 00:00,M,C,26.3,32.63,858.17,5.1,134.13,7,16-10-2017 09:47,1.3413,26.3,,
12,16-10-2017 00:00,M,B,1.32,39.68,52.38,6.4,8.45,1,16-10-2017 09:48,0.08448,1.32,,
4,16-10-2017 00:00,M,B,6.76,42.78,289.19,6.9,46.64,2,16-10-2017 09:49,0.46644,6.76,,
4,16-10-2017 00:00,M,C,5.94,30.81,183.01,4.5,26.73,8,16-10-2017 09:49,0.2673,5.94,,
143,16-10-2017 00:00,M,B,5.94,39.06,232.02,6.3,37.42,2,16-10-2017 09:50,0.37422,5.94,,
39,16-10-2017 00:00,M,C,28.96,32.32,935.99,5,144.8,8,16-10-2017 09:51,1.448,28.96,,
19,16-10-2017 00:00,M,C,7.58,33.23,251.88,5.3,40.17,8,16-10-2017 09:52,0.40174,7.58,,
149,16-10-2017 00:00,M,C,2.78,30.51,84.82,4.4,12.23,9,16-10-2017 09:53,0.12232,2.78,,
8,16-10-2017 00:00,M,C,3.08,34.44,106.08,5.7,17.56,9,16-10-2017 09:54,0.17556,3.08,,
123,16-10-2017 00:00,M,C,4.62,33.84,156.34,5.5,25.41,9,16-10-2017 09:55,0.2541,4.62,,
50,16-10-2017 00:00,M,C,10,30.51,305.1,4.4,44,9,16-10-2017 09:56,0.44,10,,
5,16-10-2017 00:00,M,B,14.58,43.4,632.77,7,102.06,2,16-10-2017 10:01,1.0206,14.58,,
5,16-10-2017 00:00,M,C,13.76,28.4,390.78,3.7,50.91,9,16-10-2017 10:02,0.50912,13.76,,
25,16-10-2017 00:00,M,C,34.98,32.93,1151.89,5.2,181.9,10,16-10-2017 10:05,1.81896,34.98,,
1000,16-10-2017 00:00,M,B,62.92,41.54,2613.7,6.7,421.56,4,16-10-2017 10:06,4.21564,62.92,,
1000,16-10-2017 00:00,M,C,392.5,32.02,12567.85,4.9,1923.25,20,16-10-2017 10:06,19.2325,392.5,,
38,16-10-2017 00:00,E,C,11.86,28.1,333.27,3.6,42.7,1,16-10-2017 19:59,0.42696,11.86,,
77,16-10-2017 00:00,E,C,5.32,28.7,152.68,3.8,20.22,1,16-10-2017 20:00,0.20216,5.32,,
97,16-10-2017 00:00,E,C,6.16,33.84,208.45,5.5,33.88,1,16-10-2017 20:01,0.3388,6.16,,
20,16-10-2017 00:00,E,C,4.2,32.32,135.74,5,21,1,16-10-2017 20:02,0.21,4.2,,
28,16-10-2017 00:00,E,C,9.92,29.91,296.71,4.2,41.66,2,16-10-2017 20:03,0.41664,9.92,,
67,16-10-2017 00:00,E,B,0.36,43.4,15.62,7,2.52,1,16-10-2017 20:20,0.0252,0.36,,
159,16-10-2017 00:00,E,C,5.82,33.23,193.4,5.3,30.85,2,16-10-2017 20:21,0.30846,5.82,,
123,16-10-2017 00:00,E,C,5.96,29.91,178.26,4.2,25.03,2,16-10-2017 20:22,0.25032,5.96,,
118,16-10-2017 00:00,E,C,3.06,29.61,90.61,4.1,12.55,2,16-10-2017 20:23,0.12546,3.06,,
29,16-10-2017 00:00,E,C,3.96,32.63,129.21,5.1,20.2,2,16-10-2017 20:24,0.20196,3.96,,
50,16-10-2017 00:00,E,C,5.1,33.53,171,5.4,27.54,2,16-10-2017 20:25,0.2754,5.1,,
45,16-10-2017 00:00,E,C,2.4,29.3,70.32,4,9.6,2,16-10-2017 20:26,0.096,2.4,,
10,16-10-2017 00:00,E,C,3.2,31.12,99.58,4.6,14.72,2,16-10-2017 20:28,0.1472,3.2,,
126,16-10-2017 00:00,E,C,3.34,29.91,99.9,4.2,14.03,2,16-10-2017 20:29,0.14028,3.34,,
23,16-10-2017 00:00,E,C,6.82,31.12,212.24,4.6,31.37,2,16-10-2017 20:41,0.31372,6.82,,
25,16-10-2017 00:00,E,B,5.94,44.02,261.48,7.1,42.17,1,16-10-2017 20:42,0.42174,5.94,,
101,16-10-2017 00:00,E,C,2.26,29.91,67.6,4.2,9.49,2,16-10-2017 20:43,0.09492,2.26,,
27,16-10-2017 00:00,E,C,3.4,31.42,106.83,4.7,15.98,3,16-10-2017 20:43,0.1598,3.4,,
154,16-10-2017 00:00,E,C,0.66,32.32,21.33,5,3.3,3,16-10-2017 20:44,0.033,0.66,,
76,16-10-2017 00:00,E,C,4.22,32.93,138.96,5.2,21.94,3,16-10-2017 20:45,0.21944,4.22,,
61,16-10-2017 00:00,E,C,1.72,35.04,60.27,5.9,10.15,3,16-10-2017 20:46,0.10148,1.72,,
70,16-10-2017 00:00,E,B,1.32,41.54,54.83,6.7,8.84,1,16-10-2017 20:47,0.08844,1.32,,
90,16-10-2017 00:00,E,C,5.54,30.51,169.03,4.4,24.38,3,16-10-2017 20:48,0.24376,5.54,,
114,16-10-2017 00:00,E,B,8.92,39.06,348.42,6.3,56.2,1,16-10-2017 20:50,0.56196,8.92,,
114,16-10-2017 00:00,E,C,8.36,33.23,277.8,5.3,44.31,3,16-10-2017 20:51,0.44308,8.36,,
41,16-10-2017 00:00,E,C,2.68,33.23,89.06,5.3,14.2,3,16-10-2017 20:56,0.14204,2.68,,
3,16-10-2017 00:00,E,C,3.7,32.02,118.47,4.9,18.13,3,16-10-2017 20:56,0.1813,3.7,,
1,16-10-2017 00:00,E,C,4.92,32.93,162.02,5.2,25.58,3,16-10-2017 20:57,0.25584,4.92,,
78,16-10-2017 00:00,E,C,3.92,32.93,129.09,5.2,20.38,3,16-10-2017 21:01,0.20384,3.92,,
36,16-10-2017 00:00,E,C,1.7,32.02,54.43,4.9,8.33,4,16-10-2017 21:03,0.0833,1.7,,
31,16-10-2017 00:00,E,B,2.88,39.06,112.49,6.3,18.14,1,16-10-2017 21:03,0.18144,2.88,,
42,16-10-2017 00:00,E,C,3.7,29,107.3,3.9,14.43,4,16-10-2017 21:04,0.1443,3.7,,
157,16-10-2017 00:00,E,C,1.86,29.91,55.63,4.2,7.81,4,16-10-2017 21:05,0.07812,1.86,,
12,16-10-2017 00:00,E,B,1.1,42.78,47.06,6.9,7.59,1,16-10-2017 21:09,0.0759,1.1,,
125,16-10-2017 00:00,E,C,5.1,34.44,175.64,5.7,29.07,4,16-10-2017 21:12,0.2907,5.1,,
146,16-10-2017 00:00,E,C,6.56,29.61,194.24,4.1,26.9,4,16-10-2017 21:13,0.26896,6.56,,
144,16-10-2017 00:00,E,C,14.5,31.12,451.24,4.6,66.7,4,16-10-2017 21:14,0.667,14.5,,
4,16-10-2017 00:00,E,B,6.2,45.88,284.46,7.4,45.88,1,16-10-2017 21:15,0.4588,6.2,,
4,16-10-2017 00:00,E,C,5.76,29.61,170.55,4.1,23.62,4,16-10-2017 21:16,0.23616,5.76,,
148,16-10-2017 00:00,E,C,3.16,31.12,98.34,4.6,14.54,5,16-10-2017 21:17,0.14536,3.16,,
8,16-10-2017 00:00,E,C,2.86,34.74,99.36,5.8,16.59,5,16-10-2017 21:18,0.16588,2.86,,
9,16-10-2017 00:00,E,C,1.7,31.12,52.9,4.6,7.82,5,16-10-2017 21:18,0.0782,1.7,,
19,16-10-2017 00:00,E,C,5.4,32.02,172.91,4.9,26.46,5,16-10-2017 21:19,0.2646,5.4,,
80,16-10-2017 00:00,E,C,8.16,29.91,244.07,4.2,34.27,5,16-10-2017 21:26,0.34272,8.16,,
5,16-10-2017 00:00,E,B,10.84,45.26,490.62,7.3,79.13,1,16-10-2017 21:27,0.79132,10.84,,
5,16-10-2017 00:00,E,C,13.46,29.91,402.59,4.2,56.53,5,16-10-2017 21:28,0.56532,13.46,,
2,16-10-2017 00:00,E,C,14.16,31.12,440.66,4.6,65.14,6,16-10-2017 21:33,0.65136,14.16,,
1000,16-10-2017 00:00,E,C,208.58,31.12,6491.01,4.6,959.47,11,16-10-2017 21:35,9.59468,208.58,,
1000,16-10-2017 00:00,E,B,38.56,42.78,1649.6,6.9,266.06,2,16-10-2017 21:36,2.66064,38.56,,
154,17-10-2017 00:00,M,C,0.92,33.53,30.85,5.4,4.97,1,17-10-2017 08:32,0.04968,0.92,,
118,17-10-2017 00:00,M,B,3.8,39.06,148.43,6.3,23.94,1,17-10-2017 08:36,0.2394,3.8,,
36,17-10-2017 00:00,M,C,1.56,32.02,49.95,4.9,7.64,1,17-10-2017 08:39,0.07644,1.56,,
27,17-10-2017 00:00,M,C,8.72,32.93,287.15,5.2,45.34,1,17-10-2017 08:43,0.45344,8.72,,
31,17-10-2017 00:00,M,B,2,39.06,78.12,6.3,12.6,1,17-10-2017 08:45,0.126,2,,
29,17-10-2017 00:00,M,C,3.8,32.63,123.99,5.1,19.38,1,17-10-2017 08:48,0.1938,3.8,,
1,17-10-2017 00:00,M,C,4.74,33.23,157.51,5.3,25.12,1,17-10-2017 08:52,0.25122,4.74,,
23,17-10-2017 00:00,M,C,6.2,31.12,192.94,4.6,28.52,1,17-10-2017 08:53,0.2852,6.2,,
41,17-10-2017 00:00,M,C,1.48,31.72,46.95,4.8,7.1,1,17-10-2017 08:54,0.07104,1.48,,
76,17-10-2017 00:00,M,C,4,32.02,128.08,4.9,19.6,1,17-10-2017 08:55,0.196,4,,
156,17-10-2017 00:00,M,B,1.3,39.68,51.58,6.4,8.32,1,17-10-2017 08:56,0.0832,1.3,,
3,17-10-2017 00:00,M,C,2.76,31.42,86.72,4.7,12.97,1,17-10-2017 08:58,0.12972,2.76,,
53,17-10-2017 00:00,M,C,16.32,30.51,497.92,4.4,71.81,2,17-10-2017 09:01,0.71808,16.32,,
105,17-10-2017 00:00,M,C,1.2,34.44,41.33,5.7,6.84,2,17-10-2017 09:06,0.0684,1.2,,
