Farmer Code,Date,Shift,Cow/Buff,Qty,Rate,Amount,Fat,KiloFat = Qty * Fat,CanNo,EntryDt,c_KiloFat,c_KiloQty
90,21-03-2018 00:00,E,C,2.52,29.93,75.42,4.8,12.1,2,21-03-2018 20:55,0.12096,2.52
148,21-03-2018 00:00,E,C,4.12,29.93,123.31,4.8,19.78,2,21-03-2018 20:55,0.19776,4.12
155,21-03-2018 00:00,E,C,4.7,30.5,143.35,5,23.5,2,21-03-2018 20:57,0.235,4.7
152,21-03-2018 00:00,E,C,2.44,27.08,66.08,3.8,9.27,2,21-03-2018 20:58,0.09272,2.44
152,21-03-2018 00:00,E,C,0.98,24.8,24.3,3,2.94,2,21-03-2018 21:00,0.0294,0.98
167,21-03-2018 00:00,E,C,14.9,28.5,424.65,4.3,64.07,2,21-03-2018 21:01,0.6407,14.9
41,21-03-2018 00:00,E,C,9.16,31.35,287.17,5.3,48.55,3,21-03-2018 21:02,0.48548,9.16
94,21-03-2018 00:00,E,C,1.26,28.5,35.91,4.3,5.42,3,21-03-2018 21:03,0.05418,1.26
86,21-03-2018 00:00,E,C,4.5,30.5,137.25,5,22.5,3,21-03-2018 21:03,0.225,4.5
50,21-03-2018 00:00,E,C,15.28,28.5,435.48,4.3,65.7,3,21-03-2018 21:04,0.65704,15.28
42,21-03-2018 00:00,E,C,8.56,29.64,253.72,4.7,40.23,3,21-03-2018 21:04,0.40232,8.56
77,21-03-2018 00:00,E,C,2.44,27.65,67.47,4,9.76,3,21-03-2018 21:05,0.0976,2.44
114,21-03-2018 00:00,E,C,13.22,31.92,421.98,5.5,72.71,4,21-03-2018 21:06,0.7271,13.22
149,21-03-2018 00:00,E,C,5.14,29.07,149.42,4.5,23.13,4,21-03-2018 21:08,0.2313,5.14
172,21-03-2018 00:00,E,B,0.56,35.69,19.99,6.1,3.42,1,21-03-2018 21:09,0.03416,0.56
34,21-03-2018 00:00,E,B,7.78,49.73,386.9,8.5,66.13,1,21-03-2018 21:10,0.6613,7.78
111,21-03-2018 00:00,E,B,5.88,40.37,237.38,6.9,40.57,1,21-03-2018 21:11,0.40572,5.88
110,21-03-2018 00:00,E,C,1.18,29.36,34.64,4.6,5.43,4,21-03-2018 21:12,0.05428,1.18
66,21-03-2018 00:00,E,C,12.74,27.08,345,3.8,48.41,4,21-03-2018 21:14,0.48412,12.74
52,21-03-2018 00:00,E,C,21.14,28.5,602.49,4.3,90.9,5,21-03-2018 21:15,0.90902,21.14
169,21-03-2018 00:00,E,C,11.26,28.5,320.91,4.3,48.42,5,21-03-2018 21:15,0.48418,11.26
173,21-03-2018 00:00,E,C,9.46,27.65,261.57,4,37.84,5,21-03-2018 21:16,0.3784,9.46
95,21-03-2018 00:00,E,B,4.8,49.14,235.87,8.4,40.32,1,21-03-2018 21:17,0.4032,4.8
95,21-03-2018 00:00,E,C,24.64,28.5,702.24,4.3,105.95,6,21-03-2018 21:17,1.05952,24.64
30,21-03-2018 00:00,E,C,4.94,31.64,156.3,5.4,26.68,6,21-03-2018 21:17,0.26676,4.94
157,21-03-2018 00:00,E,C,10.24,29.64,303.51,4.7,48.13,6,21-03-2018 21:18,0.48128,10.24
113,21-03-2018 00:00,E,C,4.42,29.64,131.01,4.7,20.77,6,21-03-2018 21:19,0.20774,4.42
73,21-03-2018 00:00,E,C,2.88,27.93,80.44,4.1,11.81,6,21-03-2018 21:20,0.11808,2.88
82,21-03-2018 00:00,E,C,1.82,24.8,45.14,3,5.46,7,21-03-2018 21:20,0.0546,1.82
30,21-03-2018 00:00,E,C,9.24,30.21,279.14,4.9,45.28,7,21-03-2018 21:21,0.45276,9.24
36,21-03-2018 00:00,E,B,4.38,41.54,181.95,7.1,31.1,1,21-03-2018 21:22,0.31098,4.38
17,21-03-2018 00:00,E,C,11.7,28.79,336.84,4.4,51.48,7,21-03-2018 21:22,0.5148,11.7
59,21-03-2018 00:00,E,C,6.32,27.36,172.92,3.9,24.65,7,21-03-2018 21:23,0.24648,6.32
104,21-03-2018 00:00,E,B,15.2,42.12,640.22,7.2,109.44,2,21-03-2018 21:27,1.0944,15.2
136,21-03-2018 00:00,E,C,23.56,31.07,732.01,5.2,122.51,8,21-03-2018 21:28,1.22512,23.56
104,21-03-2018 00:00,E,C,22.7,28.22,640.59,4.2,95.34,8,21-03-2018 21:28,0.9534,22.7
1000,21-03-2018 00:00,E,B,45.82,42.71,1956.97,7.3,334.49,3,21-03-2018 21:29,3.34486,45.82
1000,21-03-2018 00:00,E,C,318.8,29.36,9359.97,4.6,1466.48,16,21-03-2018 21:29,14.6648,318.8
155,22-03-2018 00:00,M,C,3.96,27.65,109.49,4,15.84,1,22-03-2018 09:09,0.1584,3.96
155,22-03-2018 00:00,M,C,1.86,28.22,52.49,4.2,7.81,1,22-03-2018 09:10,0.07812,1.86
161,22-03-2018 00:00,M,C,2.82,27.36,77.16,3.9,11,1,22-03-2018 09:11,0.10998,2.82
119,22-03-2018 00:00,M,C,12.82,27.36,350.76,3.9,50,1,22-03-2018 09:12,0.49998,12.82
158,22-03-2018 00:00,M,C,16.44,30.5,501.42,5,82.2,1,22-03-2018 09:12,0.822,16.44
98,22-03-2018 00:00,M,B,2.06,37.44,77.13,6.4,13.18,1,22-03-2018 09:19,0.13184,2.06
148,22-03-2018 00:00,M,C,3.04,31.92,97.04,5.5,16.72,2,22-03-2018 09:20,0.1672,3.04
125,22-03-2018 00:00,M,C,8.54,26.51,226.4,3.6,30.74,2,22-03-2018 09:22,0.30744,8.54
115,22-03-2018 00:00,M,C,2.62,33.06,86.62,5.9,15.46,2,22-03-2018 09:23,0.15458,2.62
121,22-03-2018 00:00,M,C,1.22,29.64,36.16,4.7,5.73,2,22-03-2018 09:23,0.05734,1.22
25,22-03-2018 00:00,M,C,1.52,27.36,41.59,3.9,5.93,2,22-03-2018 09:24,0.05928,1.52
54,22-03-2018 00:00,M,C,2.92,27.36,79.89,3.9,11.39,2,22-03-2018 09:24,0.11388,2.92
113,22-03-2018 00:00,M,C,3.9,30.21,117.82,4.9,19.11,2,22-03-2018 09:25,0.1911,3.9
47,22-03-2018 00:00,M,C,4.82,28.22,136.02,4.2,20.24,2,22-03-2018 09:26,0.20244,4.82
45,22-03-2018 00:00,M,C,2.08,24.8,51.58,3,6.24,2,22-03-2018 09:30,0.0624,2.08
197,22-03-2018 00:00,M,C,3.38,31.07,105.02,5.2,17.58,2,22-03-2018 09:31,0.17576,3.38
146,22-03-2018 00:00,M,C,1.2,29.93,35.92,4.8,5.76,2,22-03-2018 09:34,0.0576,1.2
150,22-03-2018 00:00,M,C,0.88,26.79,23.58,3.7,3.26,2,22-03-2018 09:34,0.03256,0.88
202,22-03-2018 00:00,M,C,4.64,30.21,140.17,4.9,22.74,2,22-03-2018 09:37,0.22736,4.64
167,22-03-2018 00:00,M,C,16.6,29.07,482.56,4.5,74.7,3,22-03-2018 09:38,0.747,16.6
190,22-03-2018 00:00,M,C,1.32,30.78,40.63,5.1,6.73,3,22-03-2018 09:39,0.06732,1.32
42,22-03-2018 00:00,M,C,9.26,29.36,271.87,4.6,42.6,3,22-03-2018 09:40,0.42596,9.26
76,22-03-2018 00:00,M,C,9.54,30.21,288.2,4.9,46.75,3,22-03-2018 09:40,0.46746,9.54
43,22-03-2018 00:00,M,C,5.9,29.93,176.59,4.8,28.32,4,22-03-2018 09:42,0.2832,5.9
205,22-03-2018 00:00,M,C,3.12,28.79,89.82,4.4,13.73,4,22-03-2018 09:43,0.13728,3.12
181,22-03-2018 00:00,M,C,16.1,28.22,454.34,4.2,67.62,4,22-03-2018 09:43,0.6762,16.1
86,22-03-2018 00:00,M,C,6.5,29.36,190.84,4.6,29.9,4,22-03-2018 09:44,0.299,6.5
114,22-03-2018 00:00,M,B,15.24,35.69,543.92,6.1,92.96,1,22-03-2018 09:46,0.92964,15.24
112,22-03-2018 00:00,M,C,3.12,29.07,90.7,4.5,14.04,4,22-03-2018 09:47,0.1404,3.12
144,22-03-2018 00:00,M,C,2.12,31.35,66.46,5.3,11.24,4,22-03-2018 09:48,0.11236,2.12
137,22-03-2018 00:00,M,C,12.6,29.64,373.46,4.7,59.22,5,22-03-2018 09:48,0.5922,12.6
21,22-03-2018 00:00,M,C,3.38,30.78,104.04,5.1,17.24,5,22-03-2018 09:49,0.17238,3.38
94,22-03-2018 00:00,M,C,1.26,29.64,37.35,4.7,5.92,5,22-03-2018 09:49,0.05922,1.26
99,22-03-2018 00:00,M,B,3.82,52.07,198.91,8.9,34,1,22-03-2018 09:50,0.33998,3.82
110,22-03-2018 00:00,M,C,1.98,29.64,58.69,4.7,9.31,5,22-03-2018 09:50,0.09306,1.98
137,22-03-2018 00:00,M,C,5.34,29.64,158.28,4.7,25.1,5,22-03-2018 09:51,0.25098,5.34
173,22-03-2018 00:00,M,C,9.92,26.51,262.98,3.6,35.71,5,22-03-2018 09:53,0.35712,9.92
152,22-03-2018 00:00,M,C,5.48,27.36,149.93,3.9,21.37,5,22-03-2018 09:56,0.21372,5.48
152,22-03-2018 00:00,M,C,2.66,27.36,72.78,3.9,10.37,5,22-03-2018 09:56,0.10374,2.66
95,22-03-2018 00:00,M,B,10.26,37.44,384.13,6.4,65.66,1,22-03-2018 09:57,0.65664,10.26
95,22-03-2018 00:00,M,C,16.08,28.79,462.94,4.4,70.75,6,22-03-2018 09:57,0.70752,16.08
90,22-03-2018 00:00,M,C,4.42,27.08,119.69,3.8,16.8,6,22-03-2018 09:58,0.16796,4.42
66,22-03-2018 00:00,M,C,14.8,27.65,409.22,4,59.2,6,22-03-2018 09:58,0.592,14.8
195,22-03-2018 00:00,M,B,11.46,46.22,529.68,7.9,90.53,2,22-03-2018 09:59,0.90534,11.46
17,22-03-2018 00:00,M,C,12.28,30.5,374.54,5,61.4,7,22-03-2018 10:00,0.614,12.28
149,22-03-2018 00:00,M,C,5.74,29.93,171.8,4.8,27.55,7,22-03-2018 10:01,0.27552,5.74
34,22-03-2018 00:00,M,C,4.98,25.65,127.74,3.3,16.43,7,22-03-2018 10:01,0.16434,4.98
34,22-03-2018 00:00,M,B,13.16,40.95,538.9,7,92.12,2,22-03-2018 10:02,0.9212,13.16
169,22-03-2018 00:00,M,C,16.24,29.07,472.1,4.5,73.08,7,22-03-2018 10:03,0.7308,16.24
63,22-03-2018 00:00,M,C,5.64,28.79,162.38,4.4,24.82,7,22-03-2018 10:03,0.24816,5.64
157,22-03-2018 00:00,M,C,1.9,31.07,59.03,5.2,9.88,7,22-03-2018 10:03,0.0988,1.9
50,22-03-2018 00:00,M,C,21.18,29.36,621.84,4.6,97.43,8,22-03-2018 10:06,0.97428,21.18
68,22-03-2018 00:00,M,C,12.34,30.21,372.79,4.9,60.47,8,22-03-2018 10:07,0.60466,12.34
59,22-03-2018 00:00,M,C,5.86,27.93,163.67,4.1,24.03,8,22-03-2018 10:07,0.24026,5.86
24,22-03-2018 00:00,M,B,3.78,44.46,168.06,7.6,28.73,2,22-03-2018 10:09,0.28728,3.78
24,22-03-2018 00:00,M,C,8.9,30.21,268.87,4.9,43.61,9,22-03-2018 10:09,0.4361,8.9
5,22-03-2018 00:00,M,C,13.98,25.65,358.59,3.3,46.13,9,22-03-2018 10:11,0.46134,13.98
136,22-03-2018 00:00,M,B,19,45.63,866.97,7.8,148.2,2,22-03-2018 10:12,1.482,19
23,22-03-2018 00:00,M,C,29.9,31.92,954.41,5.5,164.45,10,22-03-2018 10:12,1.6445,29.9
104,22-03-2018 00:00,M,C,31.94,27.93,892.08,4.1,130.95,11,22-03-2018 10:13,1.30954,31.94
1000,22-03-2018 00:00,M,B,78.78,42.12,3318.21,7.2,567.22,4,22-03-2018 10:14,5.67216,78.78
1000,22-03-2018 00:00,M,C,405,29.36,11890.8,4.6,1863,21,22-03-2018 10:14,18.63,405
15,22-03-2018 00:00,E,C,0.6,29.64,17.78,4.7,2.82,1,22-03-2018 20:07,0.0282,0.6
93,22-03-2018 00:00,E,C,1.74,31.64,55.05,5.4,9.4,1,22-03-2018 20:08,0.09396,1.74
119,22-03-2018 00:00,E,C,11.92,30.5,363.56,5,59.6,1,22-03-2018 20:09,0.596,11.92
122,22-03-2018 00:00,E,C,2.48,32.21,79.88,5.6,13.89,1,22-03-2018 20:10,0.13888,2.48
21,22-03-2018 00:00,E,B,1.16,35.1,40.72,6,6.96,1,22-03-2018 20:11,0.0696,1.16
47,22-03-2018 00:00,E,C,3.56,31.07,110.61,5.2,18.51,1,22-03-2018 20:11,0.18512,3.56
161,22-03-2018 00:00,E,C,1.28,27.65,35.39,4,5.12,1,22-03-2018 20:12,0.0512,1.28
125,22-03-2018 00:00,E,C,6.7,30.5,204.35,5,33.5,1,22-03-2018 20:15,0.335,6.7
202,22-03-2018 00:00,E,C,2.66,25.94,69,3.4,9.04,1,22-03-2018 20:16,0.09044,2.66
121,22-03-2018 00:00,E,C,1.02,28.22,28.78,4.2,4.28,1,22-03-2018 20:22,0.04284,1.02
14,22-03-2018 00:00,E,B,2.66,37.44,99.59,6.4,17.02,1,22-03-2018 20:23,0.17024,2.66
40,22-03-2018 00:00,E,B,2.96,35.1,103.9,6,17.76,1,22-03-2018 20:24,0.1776,2.96
148,22-03-2018 00:00,E,C,3.26,31.35,102.2,5.3,17.28,1,22-03-2018 20:26,0.17278,3.26
25,22-03-2018 00:00,E,C,1.54,33.06,50.91,5.9,9.09,1,22-03-2018 20:26,0.09086,1.54
150,22-03-2018 00:00,E,C,0.8,26.51,21.21,3.6,2.88,1,22-03-2018 20:27,0.0288,0.8
90,22-03-2018 00:00,E,C,1.46,25.94,37.87,3.4,4.96,1,22-03-2018 20:33,0.04964,1.46
142,22-03-2018 00:00,E,C,3.32,33.06,109.76,5.9,19.59,2,22-03-2018 20:34,0.19588,3.32
127,22-03-2018 00:00,E,C,0.98,31.92,31.28,5.5,5.39,2,22-03-2018 20:42,0.0539,0.98
42,22-03-2018 00:00,E,C,7.98,29.93,238.84,4.8,38.3,2,22-03-2018 20:45,0.38304,7.98
153,22-03-2018 00:00,E,C,2.44,33.06,80.67,5.9,14.4,2,22-03-2018 20:47,0.14396,2.44
137,22-03-2018 00:00,E,C,5.06,25.94,131.26,3.4,17.2,2,22-03-2018 20:50,0.17204,5.06
167,22-03-2018 00:00,E,C,14.78,28.22,417.09,4.2,62.08,2,22-03-2018 20:51,0.62076,14.78
172,22-03-2018 00:00,E,C,0.58,31.92,18.51,5.5,3.19,2,22-03-2018 20:56,0.0319,0.58
41,22-03-2018 00:00,E,C,8.7,31.92,277.7,5.5,47.85,3,22-03-2018 20:57,0.4785,8.7
152,22-03-2018 00:00,E,C,2.4,25.94,62.26,3.4,8.16,3,22-03-2018 20:59,0.0816,2.4
152,22-03-2018 00:00,E,C,1.4,29.07,40.7,4.5,6.3,3,22-03-2018 21:00,0.063,1.4
73,22-03-2018 00:00,E,C,2.86,27.65,79.08,4,11.44,3,22-03-2018 21:01,0.1144,2.86
155,22-03-2018 00:00,E,C,4.78,28.79,137.62,4.4,21.03,3,22-03-2018 21:03,0.21032,4.78
86,22-03-2018 00:00,E,C,4.5,30.78,138.51,5.1,22.95,3,22-03-2018 21:04,0.2295,4.5
110,22-03-2018 00:00,E,C,0.92,24.8,22.82,3,2.76,3,22-03-2018 21:04,0.0276,0.92
82,22-03-2018 00:00,E,C,2.36,26.51,62.56,3.6,8.5,3,22-03-2018 21:06,0.08496,2.36
2,22-03-2018 00:00,E,C,1.98,29.36,58.13,4.6,9.11,3,22-03-2018 21:07,0.09108,1.98
205,22-03-2018 00:00,E,C,2.48,29.36,72.81,4.6,11.41,3,22-03-2018 21:07,0.11408,2.48
149,22-03-2018 00:00,E,C,5,28.5,142.5,4.3,21.5,3,22-03-2018 21:08,0.215,5
77,22-03-2018 00:00,E,C,2.14,28.79,61.61,4.4,9.42,3,22-03-2018 21:09,0.09416,2.14
114,22-03-2018 00:00,E,C,12.86,31.64,406.89,5.4,69.44,4,22-03-2018 21:09,0.69444,12.86
95,22-03-2018 00:00,E,B,4.68,47.97,224.5,8.2,38.38,1,22-03-2018 21:11,0.38376,4.68
95,22-03-2018 00:00,E,C,25.48,28.5,726.18,4.3,109.56,4,22-03-2018 21:12,1.09564,25.48
111,22-03-2018 00:00,E,C,6.06,32.21,195.19,5.6,33.94,4,22-03-2018 21:12,0.33936,6.06
169,22-03-2018 00:00,E,C,10.28,27.65,284.24,4,41.12,5,22-03-2018 21:13,0.4112,10.28
50,22-03-2018 00:00,E,C,13.9,29.07,404.07,4.5,62.55,5,22-03-2018 21:14,0.6255,13.9
173,22-03-2018 00:00,E,C,10.66,27.36,291.66,3.9,41.57,5,22-03-2018 21:15,0.41574,10.66
36,22-03-2018 00:00,E,B,4.66,39.2,182.67,6.7,31.22,1,22-03-2018 21:16,0.31222,4.66
157,22-03-2018 00:00,E,C,9.14,29.07,265.7,4.5,41.13,6,22-03-2018 21:16,0.4113,9.14
5,22-03-2018 00:00,E,C,10.32,32.49,335.3,5.7,58.82,6,22-03-2018 21:17,0.58824,10.32
66,22-03-2018 00:00,E,C,13.26,27.08,359.08,3.8,50.39,6,22-03-2018 21:18,0.50388,13.26
34,22-03-2018 00:00,E,B,7.86,50.31,395.44,8.6,67.6,1,22-03-2018 21:19,0.67596,7.86
52,22-03-2018 00:00,E,C,20.58,30.21,621.72,4.9,100.84,7,22-03-2018 21:19,1.00842,20.58
59,22-03-2018 00:00,E,C,6.18,27.36,169.08,3.9,24.1,7,22-03-2018 21:20,0.24102,6.18
113,22-03-2018 00:00,E,C,3.58,28.79,103.07,4.4,15.75,7,22-03-2018 21:22,0.15752,3.58
17,22-03-2018 00:00,E,C,11.7,28.79,336.84,4.4,51.48,7,22-03-2018 21:23,0.5148,11.7
30,22-03-2018 00:00,E,C,5.1,30.21,154.07,4.9,24.99,7,22-03-2018 21:23,0.2499,5.1
136,22-03-2018 00:00,E,B,20.88,42.71,891.78,7.3,152.42,2,22-03-2018 21:24,1.52424,20.88
136,22-03-2018 00:00,E,C,51.32,30.78,1579.63,5.1,261.73,9,22-03-2018 21:27,2.61732,51.32
65,22-03-2018 00:00,E,C,9.82,29.93,293.91,4.8,47.14,9,22-03-2018 21:28,0.47136,9.82
1000,22-03-2018 00:00,E,B,44.86,43.29,1941.99,7.4,331.96,3,22-03-2018 21:28,3.31964,44.86
1000,22-03-2018 00:00,E,C,338,29.93,10116.34,4.8,1622.4,17,22-03-2018 21:28,16.224,338
148,23-03-2018 00:00,M,C,3.78,30.5,115.29,5,18.9,1,23-03-2018 08:48,0.189,3.78
125,23-03-2018 00:00,M,C,6.78,28.79,195.2,4.4,29.83,1,23-03-2018 08:55,0.29832,6.78
115,23-03-2018 00:00,M,B,1.78,36.27,64.56,6.2,11.04,1,23-03-2018 09:09,0.11036,1.78
47,23-03-2018 00:00,M,C,4.94,29.64,146.42,4.7,23.22,1,23-03-2018 09:11,0.23218,4.94
121,23-03-2018 00:00,M,C,1.34,29.64,39.72,4.7,6.3,1,23-03-2018 09:12,0.06298,1.34
45,23-03-2018 00:00,M,C,1.84,24.8,45.63,3,5.52,1,23-03-2018 09:20,0.0552,1.84
98,23-03-2018 00:00,M,B,1.96,42.12,82.56,7.2,14.11,1,23-03-2018 09:21,0.14112,1.96
86,23-03-2018 00:00,M,C,6.38,30.5,194.59,5,31.9,1,23-03-2018 09:21,0.319,6.38
161,23-03-2018 00:00,M,C,2.96,27.08,80.16,3.8,11.25,1,23-03-2018 09:22,0.11248,2.96
190,23-03-2018 00:00,M,C,1.18,32.49,38.34,5.7,6.73,1,23-03-2018 09:24,0.06726,1.18
113,23-03-2018 00:00,M,C,4.32,32.21,139.15,5.6,24.19,1,23-03-2018 09:25,0.24192,4.32
112,23-03-2018 00:00,M,C,3.12,29.36,91.6,4.6,14.35,1,23-03-2018 09:25,0.14352,3.12
181,23-03-2018 00:00,M,C,12.72,28.22,358.96,4.2,53.42,2,23-03-2018 09:29,0.53424,12.72
54,23-03-2018 00:00,M,C,2.56,28.5,72.96,4.3,11.01,2,23-03-2018 09:31,0.11008,2.56
90,23-03-2018 00:00,M,C,4.46,25.94,115.69,3.4,15.16,2,23-03-2018 09:33,0.15164,4.46
119,23-03-2018 00:00,M,C,11.94,28.5,340.29,4.3,51.34,2,23-03-2018 09:33,0.51342,11.94
167,23-03-2018 00:00,M,C,16.96,28.5,483.36,4.3,72.93,3,23-03-2018 09:35,0.72928,16.96
42,23-03-2018 00:00,M,C,9.9,29.64,293.44,4.7,46.53,3,23-03-2018 09:36,0.4653,9.9
99,23-03-2018 00:00,M,B,3.86,55.58,214.54,9.5,36.67,1,23-03-2018 09:37,0.3667,3.86
110,23-03-2018 00:00,M,C,1.9,27.36,51.98,3.9,7.41,3,23-03-2018 09:38,0.0741,1.9
25,23-03-2018 00:00,M,C,1.62,31.92,51.71,5.5,8.91,3,23-03-2018 09:39,0.0891,1.62
94,23-03-2018 00:00,M,C,1.68,29.64,49.8,4.7,7.9,3,23-03-2018 09:39,0.07896,1.68
197,23-03-2018 00:00,M,C,3.32,32.21,106.94,5.6,18.59,3,23-03-2018 09:40,0.18592,3.32
205,23-03-2018 00:00,M,C,3.08,28.79,88.67,4.4,13.55,3,23-03-2018 09:41,0.13552,3.08
146,23-03-2018 00:00,M,C,1.34,32.21,43.16,5.6,7.5,3,23-03-2018 09:41,0.07504,1.34
150,23-03-2018 00:00,M,C,1.02,26.51,27.04,3.6,3.67,3,23-03-2018 09:42,0.03672,1.02
21,23-03-2018 00:00,M,C,3.52,31.07,109.37,5.2,18.3,3,23-03-2018 09:43,0.18304,3.52
144,23-03-2018 00:00,M,C,1.98,32.49,64.33,5.7,11.29,3,23-03-2018 09:43,0.11286,1.98
76,23-03-2018 00:00,M,C,8.82,26.79,236.29,3.7,32.63,4,23-03-2018 09:44,0.32634,8.82
137,23-03-2018 00:00,M,C,12.7,29.07,369.19,4.5,57.15,4,23-03-2018 09:46,0.5715,12.7
96,23-03-2018 00:00,M,C,2.16,25.94,56.03,3.4,7.34,4,23-03-2018 09:47,0.07344,2.16
152,23-03-2018 00:00,M,C,3.9,27.93,108.93,4.1,15.99,4,23-03-2018 09:47,0.1599,3.9
152,23-03-2018 00:00,M,C,2.36,27.36,64.57,3.9,9.2,4,23-03-2018 09:47,0.09204,2.36
43,23-03-2018 00:00,M,C,5.1,30.78,156.98,5.1,26.01,4,23-03-2018 09:50,0.2601,5.1
155,23-03-2018 00:00,M,C,5.7,29.36,167.35,4.6,26.22,4,23-03-2018 09:52,0.2622,5.7
68,23-03-2018 00:00,M,C,22.28,29.64,660.38,4.7,104.72,5,23-03-2018 09:53,1.04716,22.28
95,23-03-2018 00:00,M,B,10.08,36.86,371.55,6.3,63.5,1,23-03-2018 09:55,0.63504,10.08
95,23-03-2018 00:00,M,C,30.68,28.5,874.38,4.3,131.92,6,23-03-2018 09:56,1.31924,30.68
202,23-03-2018 00:00,M,C,5.58,29.07,162.21,4.5,25.11,6,23-03-2018 09:57,0.2511,5.58
114,23-03-2018 00:00,M,C,15.26,32.49,495.8,5.7,86.98,6,23-03-2018 09:58,0.86982,15.26
173,23-03-2018 00:00,M,C,10.64,27.08,288.13,3.8,40.43,7,23-03-2018 09:58,0.40432,10.64
34,23-03-2018 00:00,M,B,12.14,43.88,532.7,7.5,91.05,1,23-03-2018 10:00,0.9105,12.14
34,23-03-2018 00:00,M,C,7.58,28.79,218.23,4.4,33.35,7,23-03-2018 10:00,0.33352,7.58
17,23-03-2018 00:00,M,C,12.7,28.5,361.95,4.3,54.61,7,23-03-2018 10:01,0.5461,12.7
66,23-03-2018 00:00,M,C,14.84,27.36,406.02,3.9,57.88,7,23-03-2018 10:02,0.57876,14.84
195,23-03-2018 00:00,M,B,11.46,46.22,529.68,7.9,90.53,2,23-03-2018 10:03,0.90534,11.46
137,23-03-2018 00:00,M,C,5.8,25.65,148.77,3.3,19.14,8,23-03-2018 10:03,0.1914,5.8
149,23-03-2018 00:00,M,C,6.46,30.21,195.16,4.9,31.65,8,23-03-2018 10:04,0.31654,6.46
157,23-03-2018 00:00,M,C,5.2,30.5,158.6,5,26,8,23-03-2018 10:05,0.26,5.2
169,23-03-2018 00:00,M,C,16.24,28.79,467.55,4.4,71.46,8,23-03-2018 10:05,0.71456,16.24
50,23-03-2018 00:00,M,C,20.82,26.79,557.77,3.7,77.03,9,23-03-2018 10:06,0.77034,20.82
71,23-03-2018 00:00,M,C,3.06,27.65,84.61,4,12.24,9,23-03-2018 10:07,0.1224,3.06
59,23-03-2018 00:00,M,C,6.04,27.93,168.7,4.1,24.76,9,23-03-2018 10:08,0.24764,6.04
24,23-03-2018 00:00,M,B,4.46,43.88,195.7,7.5,33.45,2,23-03-2018 10:09,0.3345,4.46
24,23-03-2018 00:00,M,C,9.44,30.21,285.18,4.9,46.26,9,23-03-2018 10:10,0.46256,9.44
63,23-03-2018 00:00,M,C,6.78,27.65,187.47,4,27.12,9,23-03-2018 10:11,0.2712,6.78
136,23-03-2018 00:00,M,B,18.94,45.63,864.23,7.8,147.73,2,23-03-2018 10:13,1.47732,18.94
104,23-03-2018 00:00,M,C,31.8,30.21,960.68,4.9,155.82,10,23-03-2018 10:13,1.5582,31.8
104,23-03-2018 00:00,M,C,21.3,26.79,570.63,3.7,78.81,11,23-03-2018 10:14,0.7881,21.3
5,23-03-2018 00:00,M,B,4.8,57.33,275.18,9.8,47.04,2,23-03-2018 10:14,0.4704,4.8
25,23-03-2018 00:00,E,C,1.66,29.36,48.74,4.6,7.64,1,23-03-2018 19:56,0.07636,1.66
21,23-03-2018 00:00,E,B,1.2,35.69,42.83,6.1,7.32,1,23-03-2018 19:56,0.0732,1.2
15,23-03-2018 00:00,E,C,0.56,29.07,16.28,4.5,2.52,1,23-03-2018 19:57,0.0252,0.56
47,23-03-2018 00:00,E,C,3.66,31.07,113.72,5.2,19.03,1,23-03-2018 19:57,0.19032,3.66
93,23-03-2018 00:00,E,C,1.88,31.92,60.01,5.5,10.34,1,23-03-2018 20:00,0.1034,1.88
202,23-03-2018 00:00,E,C,2.58,26.22,67.65,3.5,9.03,1,23-03-2018 20:01,0.0903,2.58
119,23-03-2018 00:00,E,C,9.18,29.64,272.1,4.7,43.15,1,23-03-2018 20:04,0.43146,9.18
14,23-03-2018 00:00,E,B,2.96,36.86,109.11,6.3,18.65,1,23-03-2018 20:08,0.18648,2.96
125,23-03-2018 00:00,E,C,6.28,30.78,193.3,5.1,32.03,1,23-03-2018 20:12,0.32028,6.28
122,23-03-2018 00:00,E,C,2.2,30.5,67.1,5,11,1,23-03-2018 20:17,0.11,2.2
161,23-03-2018 00:00,E,C,1.28,27.36,35.02,3.9,4.99,1,23-03-2018 20:19,0.04992,1.28
142,23-03-2018 00:00,E,B,3.3,36.27,119.69,6.2,20.46,1,23-03-2018 20:22,0.2046,3.3
121,23-03-2018 00:00,E,C,1.22,28.79,35.12,4.4,5.37,1,23-03-2018 20:23,0.05368,1.22
150,23-03-2018 00:00,E,C,0.9,25.65,23.09,3.3,2.97,1,23-03-2018 20:23,0.0297,0.9
40,23-03-2018 00:00,E,C,2.9,33.06,95.87,5.9,17.11,1,23-03-2018 20:31,0.1711,2.9
110,23-03-2018 00:00,E,C,1.52,28.79,43.76,4.4,6.69,1,23-03-2018 20:32,0.06688,1.52
90,23-03-2018 00:00,E,C,1.94,25.94,50.32,3.4,6.6,1,23-03-2018 20:33,0.06596,1.94
77,23-03-2018 00:00,E,C,2.44,29.36,71.64,4.6,11.22,2,23-03-2018 20:38,0.11224,2.44
137,23-03-2018 00:00,E,C,5.16,26.22,135.3,3.5,18.06,2,23-03-2018 20:39,0.1806,5.16
42,23-03-2018 00:00,E,C,8.48,29.64,251.35,4.7,39.86,2,23-03-2018 20:41,0.39856,8.48
